DataID,Gender,Race,Age,Father's Birthplace,Occupation,Can Read,Can Write,Attended School,continent,industry,count
31776_4449715-00683,Male,Chinese,22.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00683,Male,Chinese,45.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00683,Male,Chinese,32.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00683,Male,Chinese,30.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00683,Male,Chinese,62.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00683,Male,Chinese,43.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00683,Male,Chinese,29.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00683,Male,Chinese,40.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00683,Male,Chinese,34.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00683,Male,Chinese,45.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00683,Male,Chinese,45.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00683,Male,Chinese,48.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00683,Male,Chinese,40.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00683,Male,Chinese,42.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00683,Male,Chinese,57.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00684,Male,Chinese,41.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00684,Male,Chinese,34.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00684,Male,Chinese,35.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00684,Male,Chinese,19.0,China,Salesman,Yes,Yes,No,Aisa,servant,1
31776_4449715-00684,Female,Chinese,16.0,China,Salesman,Yes,Yes,No,Aisa,servant,1
31776_4449715-00684,Male,Chinese,24.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00684,Male,Chinese,26.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00684,Male,Chinese,40.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00684,Male,Chinese,39.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00684,Male,Chinese,41.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00684,Male,Chinese,40.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00684,Male,Chinese,43.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00684,Male,Chinese,48.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00684,Male,Chinese,46.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00684,Male,Chinese,47.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00684,Male,Chinese,47.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00684,Male,Chinese,48.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00684,Male,Chinese,45.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00684,Male,Chinese,48.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00684,Male,Chinese,43.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00684,Male,Chinese,44.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00684,Male,Chinese,39.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00684,Male,Chinese,40.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00684,Male,Chinese,49.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00683,Male,Chinese,41.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00683,Male,Chinese,37.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00681,Male,Chinese,36.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00681,Male,Chinese,34.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00682,Male,Chinese,18.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00682,Male,Chinese,36.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00682,Male,Chinese,35.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00682,Male,Chinese,23.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00682,Male,Chinese,36.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00682,Male,Chinese,16.0,China,Salesman,Yes,Yes,No,Aisa,servant,1
31776_4449715-00682,Male,Chinese,46.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00681,Male,Chinese,32.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00681,Male,Chinese,35.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00681,Male,Chinese,36.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00681,Male,Chinese,37.0,China,Servant,Yes,Yes,,Aisa,servant,1
31776_4449715-00681,Male,Chinese,36.0,China,Servant,Yes,Yes,,Aisa,servant,1
31776_4449715-00681,Male,Chinese,21.0,China,Servant,Yes,Yes,,Aisa,servant,1
31776_4449715-00681,Male,Chinese,44.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00681,Male,Chinese,58.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00681,Male,Chinese,47.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00681,Female,Chinese,48.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00681,Male,Chinese,38.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00682,Male,Chinese,50.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00682,Male,Chinese,50.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00682,Male,Chinese,40.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00682,Male,Chinese,50.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00682,Male,Chinese,54.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00682,Male,Chinese,56.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00682,Male,Chinese,30.0,China,Barber,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00682,Male,Chinese,25.0,China,Barber,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00683,Male,Chinese,55.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00683,Male,Chinese,50.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00683,Male,Chinese,65.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00683,Male,Chinese,35.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00682,Male,Chinese,58.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00682,Male,Chinese,40.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00682,Male,Chinese,41.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00682,Male,Chinese,53.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00682,Male,Chinese,38.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00682,Male,Chinese,63.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00682,Male,Chinese,35.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00682,Male,Chinese,31.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00682,Male,Chinese,63.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00687,Male,Chinese,40.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00687,Male,Chinese,38.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00687,Male,Chinese,37.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00687,Male,Chinese,50.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00687,Male,Chinese,40.0,China,Proprietor,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00687,Male,Chinese,37.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00687,Male,Chinese,39.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00687,Male,Chinese,35.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00687,Male,Chinese,42.0,China,Proprietor,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00687,Male,Chinese,49.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00687,Male,Chinese,49.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00686,Male,Chinese,40.0,China,Porter,Yes,Yes,,Aisa,servant,1
31776_4449715-00687,Male,Chinese,60.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00687,Male,Chinese,50.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00687,Male,Chinese,57.0,China,Proprietor,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00687,Male,Chinese,51.0,China,Proprietor,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00687,Male,Chinese,51.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00687,Male,Chinese,45.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00687,Male,Chinese,46.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00686,Male,Chinese,35.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00687,Male,Chinese,33.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00687,Male,Chinese,22.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00687,Male,Chinese,24.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00686,Male,Chinese,39.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00686,Male,Chinese,48.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00685,Male,Chinese,44.0,China,Proprietor,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00685,Male,Chinese,37.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00685,Male,Chinese,38.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00685,Male,Chinese,45.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00685,Male,Chinese,46.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00685,Male,Chinese,43.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00685,Male,Chinese,44.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00685,Male,Chinese,40.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00685,Male,Chinese,46.0,China,Barber,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00685,Male,Chinese,44.0,China,Barber,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00685,Male,Chinese,40.0,China,Barber,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00685,Male,Chinese,39.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00685,Male,Chinese,40.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00685,Male,Chinese,40.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00685,Male,Chinese,41.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00685,Male,Chinese,40.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00685,Male,Chinese,36.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00685,Male,Chinese,65.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00685,Male,Chinese,36.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00685,Male,Chinese,34.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00685,Male,Chinese,47.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00685,Male,Chinese,42.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00685,Male,Chinese,43.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00685,Male,Chinese,38.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00686,Male,Chinese,44.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00685,Male,Chinese,40.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00686,Male,Chinese,40.0,China,Porter,Yes,Yes,,Aisa,servant,1
31776_4449715-00686,Male,Chinese,41.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00686,Male,Chinese,44.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00686,Male,Chinese,40.0,China,Porter,Yes,Yes,,Aisa,servant,1
31776_4449715-00686,Male,Chinese,49.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00686,Male,Chinese,46.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00686,Male,Chinese,48.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00686,Male,Chinese,47.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00686,Male,Chinese,50.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00686,Male,Chinese,45.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00686,Male,Chinese,41.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00686,Male,Chinese,39.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00686,Male,Chinese,36.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00685,Male,Chinese,36.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00685,Male,Chinese,34.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00686,Male,Chinese,40.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00686,Male,Chinese,19.0,China,Tailor,Yes,Yes,No,Aisa,Proprietor,1
31776_4449715-00686,Male,Chinese,37.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00686,Male,Chinese,45.0,China,Tailor,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00686,Male,Chinese,35.0,China,Tailor,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00686,Male,Chinese,42.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00685,Male,Chinese,43.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00641,Male,White,44.0,Canada,Painter,Yes,Yes,,NorthAmerica,artist,1
31776_4449715-00639,Male,White,60.0,Canada,Laborer,Yes,Yes,,NorthAmerica,workers,1
31776_4449715-00639,Male,White,35.0,Canada,Painter,Yes,Yes,,NorthAmerica,artist,1
31776_4449715-00662,Male,Chinese,38.0,China,Bookkeeper,Yes,Yes,,Aisa,paperworker,1
31776_4449715-00663,Male,Chinese,36.0,China,Tailor,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00663,Female,Chinese,25.0,China,Tailor,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00663,Male,Chinese,38.0,China,Tailor,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00663,Male,Chinese,35.0,China,Cigar Maker,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00661,Male,Chinese,44.0,China,Tailor,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00503,Male,White,36.0,Canada,Laborer,Yes,Yes,,NorthAmerica,workers,1
31776_4449715-00695,Male,Chinese,30.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00482,Female,White,28.0,Mexico,Servant,Yes,Yes,,SouthAmerica,servant,1
31776_4449715-00529,Male,White,31.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00529,Male,White,29.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00528,Male,White,33.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00528,Male,White,22.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00516,Female,White,27.0,Canada,Operator,Yes,Yes,No,NorthAmerica,workers,1
31776_4449715-00516,Male,White,25.0,Canada,Driver,Yes,Yes,No,NorthAmerica,servant,1
31776_4449715-00529,Male,White,18.0,Canada,Clerk,Yes,Yes,No,NorthAmerica,paperworker,1
31776_4449715-00889,Male,Chinese,32.0,China,Cook,No,No,,Aisa,workers,1
31776_4449715-00889,Male,Chinese,48.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00899,Male,Chinese,32.0,China,Salesman,Yes,Yes,,Aisa,servant,1
31776_4449715-00919,Male,Chinese,35.0,China,Bookkeeper,Yes,Yes,,Aisa,paperworker,1
31776_4449715-00727,Male,White,33.0,Canada,Machinist,Yes,Yes,,NorthAmerica,engineer,1
31776_4449715-00752,Male,Chinese,36.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,45.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,42.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,42.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,45.0,China,Tailor,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00752,Male,Chinese,46.0,China,Proprietor,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00752,Male,Chinese,60.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,43.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00753,Male,Chinese,38.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,50.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,40.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,46.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,54.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,35.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,32.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00752,Male,Chinese,54.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,35.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,53.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,33.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,39.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,43.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,31.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,42.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,44.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,40.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,47.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,38.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,50.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,45.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,38.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,21.0,China,Operator,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,65.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,47.0,China,Operator,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,44.0,China,Clerk,Yes,Yes,,Aisa,paperworker,1
31776_4449715-00753,Male,Chinese,56.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,51.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,36.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,49.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,48.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,20.0,China,Operator,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,28.0,China,Clerk,Yes,Yes,,Aisa,paperworker,1
31776_4449715-00753,Male,Chinese,27.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,52.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,30.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,34.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,42.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,48.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,58.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,61.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,48.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,48.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,62.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00753,Male,Chinese,23.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,44.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00752,Male,Chinese,60.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,28.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,47.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,40.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,50.0,China,Barber,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00751,Male,Chinese,28.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,30.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,47.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,39.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,40.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,43.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,42.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,50.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,38.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,33.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00751,Male,Chinese,39.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,37.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,50.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,45.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,38.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,35.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,67.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,62.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,35.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,60.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,34.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,50.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,51.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,40.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,41.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,53.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,30.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00752,Male,Chinese,56.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,50.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,56.0,China,Carpenter,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00751,Male,Chinese,40.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,62.0,China,Proprietor,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00751,Male,Chinese,43.0,China,Barber,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00751,Male,Chinese,38.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,38.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,36.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,39.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,50.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00751,Male,Chinese,45.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00742,Male,Chinese,52.0,China,Proprietor,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00742,Male,Chinese,30.0,China,Tailor,Yes,Yes,,Aisa,Proprietor,1
31776_4449715-00743,Male,Chinese,41.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00742,Male,Chinese,32.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00745,Male,Chinese,25.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00746,Male,Chinese,52.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00747,Male,Chinese,42.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00744,Male,Chinese,46.0,China,Laborer,Yes,Yes,,Aisa,workers,1
31776_4449715-00705,Male,Chinese,35.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00705,Male,Chinese,38.0,China,Waiter,Yes,Yes,,Aisa,servant,1
31776_4449715-00705,Male,Chinese,46.0,China,Cook,Yes,Yes,,Aisa,workers,1
31776_4449715-00705,Male,Chinese,29.0,China,Waiter,Yes,Yes,,Aisa,servant,1
